open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1756832400000,110745.70,111000.00,110579.00,110853.80,4189.192,1756835999999,464173872.33400,116120,2267.859,251306389.80680,0
1756836000000,110853.80,110890.70,110118.50,110584.10,6333.183,1756839599999,699664807.51280,138259,2752.762,304190856.77440,0
1756839600000,110584.00,110792.10,110390.20,110742.90,3120.802,1756843199999,345132577.13130,101460,1599.342,176895237.69550,0
1756843200000,110742.90,111373.40,110650.80,111356.10,5655.118,1756846799999,628414335.65330,114093,2843.861,316019238.05080,0
1756846800000,111356.10,111487.90,111066.00,111066.10,3291.780,1756850399999,366386700.68370,61531,1811.278,201632423.66850,0
1756850400000,111066.10,111216.20,110812.40,111216.10,3957.976,1756853999999,439308567.08320,87983,1822.820,202339991.42660,0
1756854000000,111216.10,111230.70,110958.50,111188.00,1659.283,1756857599999,184327560.07570,52786,861.311,95689838.66050,0
1756857600000,111187.90,111732.90,111173.20,111283.20,5273.108,1756861199999,587613360.28770,125330,2538.353,282888226.44660,0
1756861200000,111283.10,111346.40,110842.70,111120.00,3487.045,1756864799999,387165416.32690,85888,1525.182,169312788.34220,0
1756864800000,111120.00,111442.20,110972.30,111327.90,3149.336,1756868399999,350332654.50060,94535,1599.926,177974471.31400,0
1756868400000,111327.90,111358.00,110844.00,110991.70,2770.224,1756871999999,307643793.22690,68333,1212.606,134653566.98600,0
1756872000000,110991.80,111117.50,110783.60,110966.70,2112.534,1756875599999,234385087.31960,54356,1056.870,117287027.71960,0
1756875600000,110966.70,111022.70,110613.20,110647.60,2261.177,1756879199999,250452850.93590,61117,922.932,102223691.32560,0
1756879200000,110647.60,110843.00,110523.00,110676.60,3057.494,1756882799999,338361431.54740,68082,1427.385,157969762.95120,0
1756882800000,110676.50,111065.50,110486.90,111041.50,3685.839,1756886399999,408233953.43840,82399,2144.151,237487455.18160,0
1756886400000,111041.40,111221.00,110923.00,110974.90,3159.461,1756889999999,350951372.17760,70253,1576.110,175089858.24610,0
1756890000000,110974.80,111283.60,110843.00,111261.20,2448.686,1756893599999,272017804.73730,65616,1330.031,147754909.23150,0
1756893600000,111261.20,111438.00,111112.90,111402.00,2668.675,1756897199999,297099037.63440,68125,1481.844,164976448.41390,0
1756897200000,111402.00,111670.00,111338.50,111391.60,3613.606,1756900799999,402966032.19820,81914,1668.003,186026842.07180,0
1756900800000,111391.60,111831.40,110966.80,111051.00,6470.858,1756904399999,720555660.92580,122780,2984.319,332436421.64890,0
1756904400000,111051.00,111869.80,111011.30,111409.40,10528.245,1756907999999,1173366472.80840,225326,5437.737,606144043.44710,0
1756908000000,111409.40,112470.50,111047.60,112208.30,19193.727,1756911599999,2146596694.31070,345903,9704.123,1085224099.75410,0
1756911600000,112208.80,112334.70,111850.00,112168.60,6775.076,1756915199999,759551649.52450,145622,3447.496,386509535.97720,0
1756915200000,112168.50,112296.80,111626.00,111810.00,5078.095,1756918799999,568260448.03680,111295,2153.012,240990140.71340,0
1756918800000,111809.90,112541.20,111800.00,112251.80,5869.245,1756922399999,658991660.83540,122333,3060.075,343533816.65250,0
1756922400000,112251.80,112467.40,111740.90,111952.80,3678.628,1756925999999,412258085.30080,98555,1804.457,202151376.33110,0
1756926000000,111952.90,112183.40,111724.10,112139.90,2812.958,1756929599999,314841819.31960,67562,1623.903,181766784.80060,0
1756929600000,112140.00,112196.80,111984.40,112166.80,1669.437,1756933199999,187124449.78330,48234,764.213,85665563.27360,0
1756933200000,112166.80,112207.10,111700.00,111936.60,1643.634,1756936799999,183989252.63700,43929,611.847,68488039.20060,0
1756936800000,111936.60,112093.50,111777.70,111899.90,1496.147,1756940399999,167469580.08310,46409,731.124,81831157.78020,0
1756940400000,111899.90,111935.70,111550.90,111659.80,2601.186,1756943999999,290531093.91080,59149,1057.087,118058579.57780,0
1756944000000,111659.70,112136.80,111556.00,112015.40,2951.430,1756947599999,330134096.29930,72247,1488.021,166460830.67210,0
1756947600000,112015.30,112027.90,111580.70,111900.00,1917.071,1756951199999,214267173.29100,67938,938.325,104865353.31490,0
1756951200000,111899.90,111930.00,111344.90,111409.60,4384.497,1756954799999,488996627.44760,93685,2111.890,235536246.94420,0
1756954800000,111409.60,111678.70,111081.10,111107.10,5644.090,1756958399999,628294813.46280,107898,2495.631,277852225.88320,0
1756958400000,111107.10,111283.70,110853.40,110870.80,3907.090,1756961999999,434016562.91030,79916,1638.751,182097383.27660,0
1756962000000,110870.90,110880.00,110517.20,110613.30,7660.784,1756965599999,847894643.01410,140195,3668.611,406040790.67980,0
1756965600000,110613.30,110683.60,110237.20,110350.00,5261.595,1756969199999,581139814.97280,103691,2271.259,250882604.61950,0
1756969200000,110349.90,110598.40,110299.70,110417.30,3889.400,1756972799999,429445526.41650,76666,2176.048,240270238.51450,0
1756972800000,110417.30,110800.00,110366.00,110595.30,4062.453,1756976399999,449373534.86740,80580,2446.925,270667223.95820,0
1756976400000,110595.40,110818.60,110595.40,110764.10,2233.183,1756979999999,247316736.21350,52398,1229.549,136167583.45510,0
1756980000000,110764.10,111111.00,110561.20,110569.00,4277.971,1756983599999,474262316.57070,86302,2109.638,233931802.84260,0
1756983600000,110568.90,111009.50,110478.90,110763.90,4273.216,1756987199999,473442257.87330,76633,2433.740,269637371.33450,0
1756987200000,110763.80,111081.60,110463.80,110887.60,4781.847,1756990799999,529712269.92660,107409,2449.863,271425961.27780,0
1756990800000,110888.80,110931.90,110150.00,110421.20,6580.733,1756994399999,727403895.48820,173837,3097.659,342428963.96330,0
1756994400000,110421.20,110486.00,109655.40,109799.90,12600.353,1756997999999,1385323340.25410,268464,5866.593,644985643.80560,0
1756998000000,109800.00,109826.80,109269.10,109448.00,9349.266,1757001599999,1023579130.35550,200400,4414.702,483339120.34200,0
1757001600000,109448.00,109648.70,109315.00,109384.90,4463.608,1757005199999,488652370.30920,115370,2345.997,256828304.00130,0
1757005200000,109384.80,109876.90,109372.50,109728.30,4768.350,1757008799999,523033548.04000,97757,2958.633,324530693.58400,0
1757008800000,109728.40,110150.00,109632.50,109918.60,5516.407,1757012399999,606502618.30050,119640,2863.792,314883353.97620,0
1757012400000,109918.70,110063.00,109648.60,109753.90,3056.603,1757015999999,335785147.37690,80983,1431.961,157310519.78110,0
1757016000000,109753.90,110370.00,109702.80,110350.00,3454.519,1757019599999,380577707.04460,87736,2091.172,230356323.88320,0
1757019600000,110350.00,110500.00,110265.60,110445.80,1513.533,1757023199999,167091218.60790,46350,790.590,87283210.76280,0
1757023200000,110445.80,111560.00,110427.10,111454.90,8280.779,1757026799999,918617987.73180,141616,5443.746,603893100.60190,0
1757026800000,111454.90,111743.80,110541.20,110679.40,7471.591,1757030399999,831163561.93670,161926,3636.617,404556152.75400,0
1757030400000,110679.50,110893.50,110394.20,110418.00,4272.714,1757033999999,472725478.24250,102278,1957.053,216572748.78640,0
1757034000000,110418.00,111098.30,110405.50,111079.90,3129.486,1757037599999,346723317.11780,90482,1760.119,195004022.80340,0
1757037600000,111079.90,111444.10,110992.80,111297.70,5087.695,1757041199999,566075011.37450,116120,2543.786,283034375.68910,0
1757041200000,111297.70,111297.70,111040.50,111266.90,2329.756,1757044799999,258982628.78580,55967,1077.673,119788170.49500,0
1757044800000,111267.00,111429.10,111086.20,111396.70,1806.698,1757048399999,201056704.91880,51400,950.828,105813434.64050,0
1757048400000,111396.80,111687.90,111361.10,111524.20,3135.780,1757051999999,349718642.46540,67338,1639.326,182831316.04480,0
1757052000000,111524.20,111876.80,111448.40,111860.00,3660.550,1757055599999,408575520.17430,80684,2094.438,233825351.63270,0
1757055600000,111860.00,112949.00,111831.70,112900.10,19603.479,1757059199999,2205770675.83170,333670,11055.464,1243794850.25640,0
1757059200000,112900.00,112947.60,112559.30,112589.00,6454.835,1757062799999,727775904.76450,118446,2782.503,313718544.90850,0
1757062800000,112589.00,112589.10,112080.00,112252.80,7505.547,1757066399999,842965575.67670,123953,3232.800,363002425.21990,0
1757066400000,112252.80,112547.00,112143.70,112199.10,4636.353,1757069999999,520709357.48690,86509,2458.468,276142449.81660,0
1757070000000,112199.20,112397.70,112085.90,112299.60,3613.537,1757073599999,405580557.58940,66877,1821.801,204474875.19000,0
1757073600000,112299.60,113344.30,112000.00,113159.10,28456.112,1757077199999,3208456781.82770,479098,15145.411,1708003984.74420,0
1757077200000,113159.00,113271.60,112642.40,113028.40,12850.379,1757080799999,1451728994.85580,294759,5733.136,647754474.95100,0
1757080800000,113028.40,113028.40,110440.00,110527.40,36245.316,1757084399999,4034508974.86210,642512,17178.848,1911493374.36210,0
1757084400000,110527.30,110974.80,110240.00,110674.10,11144.796,1757087999999,1233033086.95640,247927,5790.810,640737891.72360,0
1757088000000,110674.10,110886.40,110485.30,110767.30,3936.916,1757091599999,435726142.18750,112239,1936.033,214290307.68780,0
1757091600000,110767.30,110770.00,110153.30,110567.20,5428.736,1757095199999,599636377.43030,117656,2295.081,253491574.82980,0
1757095200000,110567.10,111247.00,110521.70,111146.00,5084.280,1757098799999,564143653.55410,109857,2800.946,310745806.00780,0
1757098800000,111146.10,111598.20,111072.00,111550.10,4603.475,1757102399999,512344940.39660,93971,2423.712,269785144.05630,0
1757102400000,111550.00,111594.10,111230.70,111581.80,3871.715,1757105999999,431379108.56990,87692,1639.872,182711479.13000,0
1757106000000,111581.80,111655.50,110307.60,110544.10,12256.957,1757109599999,1359152731.66750,208705,5080.775,563210276.42130,0
1757109600000,110544.00,110873.60,110438.10,110745.20,2544.544,1757113199999,281610453.35690,58287,1395.950,154501962.61390,0
1757113200000,110745.20,110819.50,110534.20,110614.90,1715.748,1757116799999,189888344.56600,42432,725.286,80263088.15540,0
1757116800000,110614.80,110786.30,110504.90,110729.40,2070.165,1757120399999,229055467.97410,50266,1119.880,123916218.27180,0
1757120400000,110729.40,110874.90,110682.20,110817.60,1269.562,1757123999999,140639204.97210,34467,588.080,65150550.42520,0
1757124000000,110817.50,111174.70,110675.60,111170.10,2158.159,1757127599999,239407920.72440,43489,1431.772,158858219.68430,0
1757127600000,111170.00,111256.20,110958.90,111034.00,1903.334,1757131199999,211456293.25900,45908,905.845,100645787.60050,0
1757131200000,111034.00,111034.00,110735.00,110834.80,1758.386,1757134799999,194876950.61590,40951,692.147,76697348.34540,0
1757134800000,110834.70,110834.80,110653.10,110678.70,1657.031,1757138399999,183468003.57790,41914,627.941,69528781.88620,0
1757138400000,110678.70,110773.90,110660.00,110705.10,833.604,1757141999999,92285751.82320,27229,457.173,50612674.71410,0
1757142000000,110705.10,110794.60,110700.00,110779.90,902.766,1757145599999,99986856.20700,23355,575.714,63763029.41640,0
1757145600000,110779.90,110928.50,110730.60,110906.50,1099.778,1757149199999,121874176.17520,28022,665.946,73798416.67620,0
1757149200000,110906.50,110906.50,110653.10,110653.10,1632.000,1757152799999,180718924.15130,38654,574.992,63661124.54690,0
1757152800000,110653.20,110757.00,110630.00,110734.20,995.677,1757156399999,110207524.45620,27433,425.328,47079713.77810,0
1757156400000,110734.20,110830.90,110621.00,110732.90,1321.074,1757159999999,146233512.97350,38224,583.615,64602295.90880,0
1757160000000,110732.80,110852.90,110704.00,110786.60,1148.219,1757163599999,127202382.19660,33042,496.458,54998448.88110,0
1757163600000,110786.60,110910.00,110772.60,110882.10,1353.752,1757167199999,150046745.03920,34375,673.702,74673482.61490,0
1757167200000,110882.10,110956.50,110719.70,110760.80,1432.496,1757170799999,158783052.44140,33899,629.583,69789427.84780,0
1757170800000,110760.80,110793.40,110285.20,110324.10,5374.969,1757174399999,593923682.79800,92589,1878.051,207570823.19970,0
1757174400000,110324.20,110359.10,109850.00,110206.20,8944.434,1757177999999,985269114.71280,164681,3666.843,403931940.07000,0
1757178000000,110206.20,110222.30,109933.20,110096.10,2109.326,1757181599999,232200977.56760,53573,1139.470,125441509.27530,0
1757181600000,110096.20,110238.40,110005.80,110176.30,1887.316,1757185199999,207870148.20770,41727,1145.633,126186214.92400,0
1757185200000,110176.30,110206.90,109950.00,109986.70,1672.032,1757188799999,184029682.44570,37306,708.916,78027581.50740,0
1757188800000,109986.80,110121.00,109981.20,110121.00,950.783,1757192399999,104624728.56880,26907,539.306,59345542.38190,0
1757192400000,110121.00,110167.60,110039.50,110158.10,1063.152,1757195999999,117074477.49180,28459,683.866,75306157.16770,0
1757196000000,110158.10,110192.60,110023.60,110114.90,1413.249,1757199599999,155613740.17520,28896,708.458,78008442.20710,0
1757199600000,110115.00,110225.90,110057.90,110135.30,1331.252,1757203199999,146626391.93930,28039,617.026,67957010.07710,0
1757203200000,110135.20,110325.50,110120.50,110306.00,2086.639,1757206799999,229997247.36690,33649,1293.644,142585978.21520,0
1757206800000,110305.90,110545.00,110276.20,110502.20,3150.738,1757210399999,347892945.23860,48316,1747.597,192958054.71430,0
1757210400000,110502.10,110645.70,110394.10,110610.00,1736.392,1757213999999,191896962.44920,33307,939.763,103861933.68770,0
1757214000000,110610.10,110700.00,110541.60,110579.80,1513.180,1757217599999,167383892.57040,34006,614.299,67955035.99940,0
1757217600000,110579.80,110596.00,110438.00,110514.50,1097.889,1757221199999,121318602.48110,28626,441.959,48835911.67100,0
1757221200000,110514.50,110650.10,110514.40,110607.00,1036.422,1757224799999,114633226.93000,28780,560.737,62019308.14700,0
1757224800000,110607.10,110613.40,110418.80,110458.50,1448.590,1757228399999,160076140.25620,29733,658.260,72736253.14420,0
1757228400000,110458.50,110880.80,110414.40,110710.80,3591.966,1757231999999,397555023.74580,59753,2287.706,253202285.47430,0
1757232000000,110710.80,111348.00,110666.40,111022.80,8313.628,1757235599999,923317661.96640,134638,5170.687,574208485.94200,0
1757235600000,111022.80,111211.70,110823.80,111074.60,3631.035,1757239199999,403155550.58910,67457,1665.175,184892008.95780,0
1757239200000,111074.60,111186.50,110992.20,111170.30,1184.532,1757242799999,131585141.94170,32074,556.468,61816860.70780,0
1757242800000,111170.40,111249.90,111128.20,111249.50,1634.215,1757246399999,181726643.21790,36087,715.795,79601790.11720,0
1757246400000,111249.50,111249.60,111018.40,111074.30,1740.718,1757249999999,193398451.16300,40924,719.132,79893760.79040,0
1757250000000,111074.30,111193.50,110998.80,111168.10,1383.015,1757253599999,153644681.32100,36035,690.742,76743883.46540,0
1757253600000,111168.10,111371.40,111010.00,111092.10,2666.836,1757257199999,296470932.39390,63681,1290.881,143522199.11870,0
1757257200000,111092.10,111334.10,111061.00,111276.20,1718.583,1757260799999,191138273.47440,41438,886.953,98647343.04880,0
1757260800000,111276.20,111327.20,111115.20,111158.00,1562.965,1757264399999,173803086.51630,39237,730.433,81225451.25250,0
1757264400000,111158.10,111200.10,110850.00,110925.60,3120.211,1757267999999,346328597.71150,62972,1231.455,136673088.00610,0
1757268000000,110925.50,111029.10,110817.50,111011.80,1403.894,1757271599999,155729965.04090,38977,657.337,72921013.21070,0
1757271600000,111011.70,111266.60,111004.30,111217.00,1553.717,1757275199999,172677637.35220,44457,876.348,97399613.22760,0
1757275200000,111216.90,111325.00,111105.50,111282.80,1724.934,1757278799999,191812954.81420,42389,965.920,107417863.91070,0
1757278800000,111282.80,111291.20,111006.40,111006.40,954.470,1757282399999,106071034.81340,24047,421.114,46807861.03320,0
1757282400000,111006.40,111316.20,110947.60,111197.90,2058.947,1757285999999,228800000.89390,58665,1152.142,128032487.88070,0
1757286000000,111197.90,111559.50,111010.00,111076.00,3527.068,1757289599999,392656638.59920,77540,1834.087,204200538.18600,0
1757289600000,111075.50,111250.00,110683.80,110786.50,5003.903,1757293199999,555154827.78830,100144,2258.323,250583799.18740,0
1757293200000,110786.50,110958.50,110680.00,110847.00,2564.180,1757296799999,284156055.91350,78383,1359.632,150679745.89910,0
1757296800000,110846.90,111345.00,110566.50,111199.90,4007.876,1757300399999,444802952.28380,96521,2313.850,256878462.03940,0
1757300400000,111199.90,111304.20,110970.00,111004.90,2565.867,1757303999999,285168780.89840,75322,1180.303,131186797.94290,0
1757304000000,111004.80,111176.00,110875.30,110934.70,2356.422,1757307599999,261518205.45840,61228,1118.469,124131185.81630,0
1757307600000,110934.60,111027.50,110852.10,110984.80,1275.123,1757311199999,141431785.93270,37021,622.846,69083913.17060,0
1757311200000,110984.80,111153.30,110864.10,111068.40,1257.468,1757314799999,139625252.02760,35375,603.263,66982367.14390,0
1757314800000,111068.40,111580.70,111061.80,111236.40,4520.010,1757318399999,503289525.67170,87313,2498.257,278185207.27180,0
1757318400000,111236.50,111876.50,111201.00,111640.00,6717.256,1757321999999,749526225.12660,120885,3399.217,379263310.29760,0
1757322000000,111640.00,112066.70,111537.40,112059.90,7507.572,1757325599999,839859434.84680,137312,4328.221,484199317.63360,0
1757325600000,112060.00,112144.00,111866.30,112005.50,6019.260,1757329199999,674267151.47500,103632,3091.236,346243031.78570,0
1757329200000,112005.50,112088.00,111718.70,112022.00,3772.591,1757332799999,422040518.15830,79681,1814.391,202980353.87360,0
1757332800000,112022.00,112120.60,111885.40,111990.10,2172.702,1757336399999,243325202.57490,58517,1107.526,124039884.35240,0
1757336400000,111990.10,112331.00,111800.00,111864.30,9206.938,1757339999999,1032286542.54030,178426,3897.628,437114797.47550,0
1757340000000,111864.30,112731.20,111834.60,112586.20,10307.016,1757343599999,1157827358.29250,185229,5031.723,565282909.14160,0
1757343600000,112586.30,112867.60,112459.20,112573.60,6589.153,1757347199999,742368300.38840,130430,3257.345,367036674.10410,0
1757347200000,112573.60,112635.00,112234.10,112345.80,5132.236,1757350799999,576926640.86840,106244,2421.252,272197877.15280,0
1757350800000,112345.90,112494.30,112030.00,112168.10,3563.590,1757354399999,400033226.61290,78480,1643.361,184512268.71940,0
1757354400000,112168.10,112466.60,112136.30,112425.30,2838.363,1757357999999,318761697.09080,64919,1688.799,189661668.97580,0
1757358000000,112425.30,112425.30,111927.00,112051.00,3331.798,1757361599999,373519546.94250,72046,1709.705,191674195.85940,0
1757361600000,112050.00,112100.00,111847.00,111919.40,2348.233,1757365199999,262897855.44160,47667,1018.383,114010470.73430,0
1757365200000,111919.50,112289.70,111880.00,112271.80,1980.365,1757368799999,222021509.14460,36617,1314.077,147314141.00250,0
1757368800000,112271.80,112460.40,112160.00,112186.70,2484.308,1757372399999,279057479.59540,52836,1132.827,127247022.42120,0
1757372400000,112186.70,112255.00,111931.70,112012.60,1595.629,1757375999999,178842217.93020,37908,802.685,89970673.51250,0
1757376000000,112012.70,112055.70,111409.00,111597.90,6733.250,1757379599999,752011626.25400,109653,2841.901,317441669.43550,0
1757379600000,111598.00,111700.00,111220.00,111313.10,3570.259,1757383199999,397666364.58300,96831,1714.127,190935951.30400,0
1757383200000,111313.00,111399.90,111050.00,111280.00,4370.290,1757386799999,486095319.36450,104968,2118.810,235692419.08790,0
1757386800000,111280.00,111705.10,111186.10,111657.60,4616.451,1757390399999,514600596.07640,71003,2816.259,313912323.77610,0
1757390400000,111657.70,112073.40,111576.70,111979.90,6541.068,1757393999999,731727310.22000,102718,3705.609,414567697.04020,0
1757394000000,111979.80,112217.80,111800.10,112152.20,3310.800,1757397599999,370767645.95580,58084,1834.053,205428165.41220,0
1757397600000,112152.20,113131.60,112115.80,112989.50,13709.780,1757401199999,1545580394.21620,208518,7611.814,858006553.37520,0
1757401200000,112989.60,113238.00,112699.90,112950.10,8359.988,1757404799999,944662905.50370,150049,3848.552,434946760.97680,0
1757404800000,112950.20,113134.30,112852.40,112965.80,3570.423,1757408399999,403395808.16860,72457,1839.425,207834483.32550,0
1757408400000,112965.90,113032.80,112870.30,112928.70,2068.245,1757411999999,233569291.03460,43539,942.876,106491029.98540,0
1757412000000,112928.80,113011.80,112588.40,112690.20,4022.423,1757415599999,453555360.24330,79475,1811.059,204197491.39660,0
1757415600000,112690.10,112769.20,112350.00,112397.40,3180.594,1757419199999,357952955.88340,61908,1169.391,131638325.70150,0
1757419200000,112397.50,112793.80,112350.00,112626.50,4080.737,1757422799999,459547469.40470,90297,2142.057,241220050.32430,0
1757422800000,112626.40,112900.00,112429.40,112712.90,5401.529,1757426399999,608798515.64800,141777,2585.337,291414446.94620,0
1757426400000,112712.80,112897.40,111452.40,111709.50,23375.351,1757429999999,2617692173.22030,367473,10825.021,1212218069.00020,0
1757430000000,111708.80,111793.50,110714.90,110830.10,16528.686,1757433599999,1837036700.66060,263656,7651.227,850371081.60310,0
1757433600000,110830.10,111095.60,110738.60,110915.10,5134.914,1757437199999,569482223.24980,108786,2638.463,292654836.82680,0
1757437200000,110915.10,111153.00,110838.60,110984.90,3384.959,1757440799999,375749641.77830,75025,1872.161,207823835.11180,0
1757440800000,110984.80,111269.30,110880.10,111097.90,4510.748,1757444399999,501036373.87070,83525,2557.103,284067077.65780,0
1757444400000,111097.90,111342.00,111076.00,111242.30,1897.988,1757447999999,211137773.64110,44781,1087.746,121003152.21560,0
1757448000000,111242.40,111490.60,111041.10,111487.40,2981.067,1757451599999,331604323.31420,67210,1441.973,160432119.01180,0
1757451600000,111487.50,111692.30,111212.50,111241.90,2458.831,1757455199999,274073047.40150,52228,1205.403,134379808.46010,0
1757455200000,111241.80,111585.00,111201.60,111510.00,1690.736,1757458799999,188360386.74250,44071,890.567,99214487.30760,0
1757458800000,111509.90,111530.50,111308.20,111499.90,1776.016,1757462399999,197913365.20690,50203,857.592,95562379.45220,0
1757462400000,111499.90,111533.30,110873.80,110971.30,5982.128,1757465999999,664784282.69860,87581,1968.048,218729732.71100,0
1757466000000,110971.30,111182.90,110855.80,110955.80,4507.489,1757469599999,500223682.32070,98927,1671.982,185553687.82700,0
1757469600000,110955.80,111505.70,110955.70,111357.60,4753.387,1757473199999,528998911.95230,93045,2640.777,293836932.47520,0
1757473200000,111357.70,111545.00,111304.40,111498.90,1942.887,1757476799999,216477039.77690,47625,861.818,96027202.15250,0
1757476800000,111498.90,111607.00,111351.90,111482.10,1926.667,1757480399999,214785594.84070,46668,992.994,110700759.61450,0
1757480400000,111482.20,111674.20,111316.80,111529.90,2677.657,1757483999999,298541667.44510,68084,1419.978,158329389.91920,0
1757484000000,111530.00,111929.50,111342.00,111742.80,4547.774,1757487599999,508059389.02470,88913,2498.304,279128030.60990,0
1757487600000,111742.70,112555.00,111710.00,112500.10,7623.204,1757491199999,855415609.14310,130008,4203.782,471680996.65860,0
1757491200000,112500.00,112832.00,112280.00,112333.00,10745.223,1757494799999,1209757403.11670,161612,4949.116,557268140.97950,0
1757494800000,112333.00,112395.00,112060.00,112240.30,3928.535,1757498399999,440885577.19230,81368,1935.149,217180366.67010,0
1757498400000,112240.30,112394.00,112163.80,112234.10,2436.028,1757501999999,273543390.39590,59772,1179.485,132445734.38020,0
1757502000000,112234.10,112379.30,112106.50,112266.40,2256.888,1757505599999,253313602.88900,55322,1115.402,125177247.59570,0
1757505600000,112266.50,113530.00,112266.40,113388.00,27158.451,1757509199999,3071500329.60050,396914,15790.444,1785657460.44040,0
1757509200000,113388.00,114287.90,113343.70,113911.30,21312.770,1757512799999,2424851401.99640,385933,11077.646,1260589437.21020,0
1757512800000,113911.30,114236.90,113754.90,113872.40,10165.252,1757516399999,1158950382.26360,180342,4441.126,506389828.95450,0
1757516400000,113872.40,114067.20,113648.10,113801.30,5390.227,1757519999999,613583376.06720,111332,2081.602,236977411.97460,0
1757520000000,113801.30,113888.50,113532.80,113723.90,5697.401,1757523599999,647547622.77560,91753,2416.045,274607956.94880,0
1757523600000,113724.00,114046.80,113366.20,113693.80,6561.140,1757527199999,745811738.14960,106400,3148.787,358015650.79420,0
1757527200000,113693.90,113858.90,113304.10,113550.00,4822.387,1757530799999,547383193.73620,93415,2444.869,277564144.17050,0
1757530800000,113550.10,113581.20,113111.00,113525.20,4550.556,1757534399999,515561738.43790,87250,2225.076,252092504.70620,0
1757534400000,113525.30,113889.60,113500.00,113513.60,4433.809,1757537999999,504020326.56800,75711,2634.917,299559198.81160,0
1757538000000,113513.70,113796.60,113468.40,113782.80,1696.935,1757541599999,192918343.12490,41447,1003.172,114042670.30400,0
1757541600000,113782.80,113942.80,113645.40,113831.50,2895.542,1757545199999,329573293.35580,54417,1467.692,167077214.36950,0
1757545200000,113831.50,114005.00,113732.00,113896.80,3889.202,1757548799999,442918024.33450,59869,2086.109,237584730.55530,0
1757548800000,113896.80,113948.80,113614.50,113833.50,2563.735,1757552399999,291755210.75750,57747,1029.461,117159803.67260,0
1757552400000,113833.40,114142.40,113779.40,113852.40,2711.816,1757555999999,309011401.95950,61995,1649.178,187940784.49980,0
1757556000000,113852.30,113904.70,113663.70,113774.80,1670.348,1757559599999,190065069.46980,44155,781.322,88901677.05980,0
1757559600000,113774.80,114433.20,113774.70,114354.40,4237.977,1757563199999,483805104.32490,84913,2540.562,290066599.47890,0
1757563200000,114354.40,114359.50,114020.50,114102.90,3195.281,1757566799999,364792919.47910,66157,1326.948,151493703.30190,0
1757566800000,114103.00,114290.00,113912.50,114215.10,2286.921,1757570399999,260972701.02320,56610,983.058,112182072.69870,0
1757570400000,114215.20,114419.90,114017.70,114279.60,2711.251,1757573999999,309758069.55910,59801,1284.139,146732524.73400,0
1757574000000,114279.60,114279.60,113900.00,114040.00,3428.177,1757577599999,390877971.34210,62960,1202.734,137146583.24520,0
1757577600000,114040.10,114161.00,113917.10,114005.60,2242.024,1757581199999,255702723.03560,45664,1010.922,115301458.63120,0
1757581200000,114005.70,114037.50,113722.20,113857.50,4041.817,1757584799999,460226055.37920,66873,1537.974,175125350.67950,0
1757584800000,113857.50,114065.00,113839.90,114003.10,2243.393,1757588399999,255633088.52900,49779,1431.016,163058664.21090,0
1757588400000,114003.10,114063.10,113850.00,113960.90,2534.637,1757591999999,288826575.77630,46204,1164.885,132736168.53950,0
1757592000000,113961.00,114500.00,113451.00,113929.90,17928.716,1757595599999,2043060996.69510,323502,9139.298,1041682413.90950,0
1757595600000,113930.00,114691.70,113340.70,114577.50,17108.432,1757599199999,1949147061.42220,293464,8939.332,1019146880.94050,0
1757599200000,114578.20,114630.00,113871.50,114400.10,9211.175,1757602799999,1052487356.01540,200622,3937.452,449850718.04780,0
1757602800000,114400.20,114646.80,113926.40,114122.30,5835.762,1757606399999,667084366.34060,124870,2553.655,291934379.63900,0
1757606400000,114122.40,114541.10,114122.30,114428.40,3706.951,1757609999999,423966264.25170,83101,1777.000,203220469.24200,0
1757610000000,114428.50,114554.40,114274.30,114534.10,2438.993,1757613599999,279110247.74200,65888,1134.777,129868661.48760,0
1757613600000,114534.10,114564.00,114008.50,114254.50,3703.781,1757617199999,422995097.04320,68451,2070.771,236467684.92110,0
1757617200000,114254.50,114478.70,114130.30,114370.50,2081.211,1757620799999,237874024.44990,48510,1076.756,123067633.93560,0
1757620800000,114370.40,114440.60,114195.00,114343.10,1408.393,1757624399999,160976629.02550,37049,547.425,62566710.94870,0
1757624400000,114343.10,114473.30,114336.20,114426.40,990.167,1757627999999,113289976.71760,23216,452.613,51785676.14540,0
1757628000000,114426.40,115218.90,114375.30,115037.30,10750.187,1757631599999,1235423681.59910,157143,6814.270,783044741.51520,0
1757631600000,115037.30,115439.00,115031.90,115427.00,4034.933,1757635199999,465196730.52680,77419,2171.999,250385703.60390,0
1757635200000,115427.00,116280.00,115357.60,115795.10,13923.017,1757638799999,1612414278.66730,241513,7778.291,900762837.87530,0
1757638800000,115795.10,115980.00,115305.10,115329.50,7515.681,1757642399999,868999919.65500,139550,3331.742,385313616.68090,0
1757642400000,115329.50,115618.10,115196.90,115332.50,5338.348,1757645999999,615993459.97250,97670,2598.425,299845600.58510,0
1757646000000,115332.40,115375.00,114993.00,115138.30,4942.467,1757649599999,569103026.82750,85922,2223.522,256027004.30490,0
1757649600000,115138.30,115452.80,115024.30,115314.50,4255.175,1757653199999,490508065.76150,85811,2235.390,257674192.97580,0
1757653200000,115314.50,115613.00,115266.00,115559.60,3729.005,1757656799999,430566940.92200,72356,1947.225,224834472.71790,0
